,categoryName,createdOn,id,name,price,location.locationDescription,location.locationLatitude,location.locationLongitude
935,For Sale - House,2024-08-05T06:29:09,92F34E01-2362-901C-3738-683DE86CD44E,Semi Commercial Building On Sale at Baluwakhani,45000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
936,For Sale - House,2024-08-05T06:27:19,108F00A5-9F8C-5078-AADE-4D2796AFA3F0,"House On Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
937,For Sale - House,2024-08-05T06:26:00,7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,"House For Sale at Aakashedhara, Kapan",18000000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
938,For Sale - House,2024-08-05T06:22:41,94E08615-3A17-C943-E121-D242990E8218,"House For Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
939,For Sale - House,2024-08-05T06:20:54,531147CA-A04C-0F51-79F1-662A2701343E,"House For Sale at Kharibot, Kapan",25500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
940,For Sale - House,2024-08-05T06:39:50,87FFCC82-A1B4-0726-B70D-DA48B361AC9E,Brand New Semi Bunglow On Sale at Aakashedhara,38500000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
941,For Sale - House,2024-08-05T06:38:56,1C29A891-C081-1A78-AF08-7327D10AAABD,"House on Sale- Sital Height, Lalitpur",39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003
942,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
943,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
944,For Sale - House,2024-08-05T06:29:09,92F34E01-2362-901C-3738-683DE86CD44E,Semi Commercial Building On Sale at Baluwakhani,45000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
945,For Sale - House,2024-08-05T06:27:19,108F00A5-9F8C-5078-AADE-4D2796AFA3F0,"House On Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
946,For Sale - House,2024-08-05T06:26:00,7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,"House For Sale at Aakashedhara, Kapan",18000000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
947,For Sale - House,2024-08-05T06:22:41,94E08615-3A17-C943-E121-D242990E8218,"House For Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
948,For Sale - House,2024-08-05T06:20:54,531147CA-A04C-0F51-79F1-662A2701343E,"House For Sale at Kharibot, Kapan",25500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
949,For Sale - House,2024-08-05T06:18:27,3D408B08-2707-816C-BC03-29893A02C40F,"Beautiful House For Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
950,For Sale - House,2024-08-05T06:38:56,1C29A891-C081-1A78-AF08-7327D10AAABD,"House on Sale- Sital Height, Lalitpur",39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003
951,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
952,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
953,For Sale - House,2024-08-05T06:29:09,92F34E01-2362-901C-3738-683DE86CD44E,Semi Commercial Building On Sale at Baluwakhani,45000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
954,For Sale - House,2024-08-05T06:27:19,108F00A5-9F8C-5078-AADE-4D2796AFA3F0,"House On Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
955,For Sale - House,2024-08-05T06:26:00,7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,"House For Sale at Aakashedhara, Kapan",18000000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
956,For Sale - House,2024-08-05T06:22:41,94E08615-3A17-C943-E121-D242990E8218,"House For Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
957,For Sale - House,2024-08-05T06:20:54,531147CA-A04C-0F51-79F1-662A2701343E,"House For Sale at Kharibot, Kapan",25500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
958,For Sale - House,2024-08-05T06:18:27,3D408B08-2707-816C-BC03-29893A02C40F,"Beautiful House For Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
959,For Sale - House,2024-08-05T06:15:55,88C43885-049F-1889-F8F7-F05B43CC0831,Brand New House On Sale at Mandikatar,30000000,"नवमार्ग, Rudramati Chowk, मन्डीकाटार, Budhanilkantha-09, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",27.736,85.345901
960,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
961,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
962,For Sale - House,2024-08-05T06:29:09,92F34E01-2362-901C-3738-683DE86CD44E,Semi Commercial Building On Sale at Baluwakhani,45000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
963,For Sale - House,2024-08-05T06:27:19,108F00A5-9F8C-5078-AADE-4D2796AFA3F0,"House On Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
964,For Sale - House,2024-08-05T06:26:00,7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,"House For Sale at Aakashedhara, Kapan",18000000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
965,For Sale - House,2024-08-05T06:22:41,94E08615-3A17-C943-E121-D242990E8218,"House For Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
966,For Sale - House,2024-08-05T06:20:54,531147CA-A04C-0F51-79F1-662A2701343E,"House For Sale at Kharibot, Kapan",25500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
967,For Sale - House,2024-08-05T06:18:27,3D408B08-2707-816C-BC03-29893A02C40F,"Beautiful House For Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
968,For Sale - House,2024-08-05T06:15:55,88C43885-049F-1889-F8F7-F05B43CC0831,Brand New House On Sale at Mandikatar,30000000,"नवमार्ग, Rudramati Chowk, मन्डीकाटार, Budhanilkantha-09, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",27.736,85.345901
969,For Sale - House,2024-08-05T06:14:17,DA5F8763-547E-E012-1D5F-B25306CCD085,"Brand New House For Sale at Baluwakhani, Kapan",35000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
970,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
971,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
972,For Sale - House,2024-08-05T06:29:09,92F34E01-2362-901C-3738-683DE86CD44E,Semi Commercial Building On Sale at Baluwakhani,45000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
973,For Sale - House,2024-08-05T06:27:19,108F00A5-9F8C-5078-AADE-4D2796AFA3F0,"House On Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
974,For Sale - House,2024-08-05T06:26:00,7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,"House For Sale at Aakashedhara, Kapan",18000000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
975,For Sale - House,2024-08-05T06:22:41,94E08615-3A17-C943-E121-D242990E8218,"House For Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
976,For Sale - House,2024-08-05T06:20:54,531147CA-A04C-0F51-79F1-662A2701343E,"House For Sale at Kharibot, Kapan",25500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
977,For Sale - House,2024-08-05T06:18:27,3D408B08-2707-816C-BC03-29893A02C40F,"Beautiful House For Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
978,For Sale - House,2024-08-05T06:15:55,88C43885-049F-1889-F8F7-F05B43CC0831,Brand New House On Sale at Mandikatar,30000000,"नवमार्ग, Rudramati Chowk, मन्डीकाटार, Budhanilkantha-09, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44606, नेपाल",27.736,85.345901
979,For Sale - House,2024-08-05T06:14:17,DA5F8763-547E-E012-1D5F-B25306CCD085,"Brand New House For Sale at Baluwakhani, Kapan",35000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
980,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
